,CONTROL,REGION,SHIPMONTH,SECTIONS,WEIGHT,WGTADJ,STATUS,PRICE,SQFT,BEDROOMS,TITLED,LOCATION,FOUNDATION,SECURED
1460,1404247,2,201404,1,9.272727273,1.014402139,2.0,41600.0,980.0,3.0,3.0,1.0,2.0,1.0
1461,1404248,2,201404,1,9.272727273,1.014402139,2.0,44700.0,1056.0,3.0,2.0,1.0,3.0,1.0
1462,1404249,1,201404,1,8.833333333,1.014402139,2.0,42000.0,990.0,3.0,3.0,1.0,2.0,1.0
1463,1404250,3,201404,2,21.096428571,0.980389703,2.0,57300.0,1664.0,3.0,2.0,3.0,3.0,1.0
1466,1404253,4,201404,2,7.115789474,0.980389703,2.0,91000.0,1848.0,3.0,2.0,3.0,3.0,1.0
1469,1404256,1,201404,1,8.833333333,1.014402139,2.0,33800.0,896.0,1.0,2.0,1.0,2.0,1.0
1470,1404257,1,201404,2,4.416666667,0.980389703,2.0,115100.0,2000.0,3.0,2.0,1.0,2.0,1.0
1471,1404258,1,201404,2,4.416666667,0.980389703,2.0,62900.0,1456.0,3.0,2.0,3.0,3.0,1.0
1475,1404262,2,201404,1,9.272727273,1.014402139,2.0,44700.0,1056.0,3.0,3.0,1.0,2.0,1.0
1476,1404263,4,201404,2,7.115789474,0.980389703,2.0,79400.0,1560.0,3.0,2.0,1.0,3.0,1.0
1477,1404264,4,201404,2,7.115789474,0.980389703,2.0,72000.0,2048.0,3.0,2.0,1.0,3.0,1.0
1479,1404266,2,201404,2,4.636363636,0.980389703,2.0,79700.0,1568.0,3.0,2.0,3.0,3.0,1.0
1480,1404267,3,201404,1,42.192857143,1.014402139,2.0,24500.0,868.0,3.0,2.0,3.0,2.0,1.0
1483,1404270,2,201404,2,4.636363636,0.980389703,2.0,73400.0,1456.0,3.0,2.0,3.0,2.0,1.0
1484,1404271,2,201404,1,9.272727273,1.014402139,2.0,42100.0,992.0,3.0,3.0,1.0,3.0,1.0
1485,1404272,1,201404,2,4.416666667,0.980389703,2.0,68200.0,1288.0,1.0,1.0,1.0,2.0,1.0
1487,1404274,4,201404,2,7.115789474,0.980389703,2.0,69500.0,1056.0,1.0,2.0,1.0,3.0,1.0
1488,1404275,4,201404,1,14.231578947,1.014402139,2.0,52300.0,1216.0,3.0,2.0,3.0,3.0,1.0
1489,1404276,3,201404,2,21.096428571,0.980389703,2.0,93600.0,1904.0,3.0,2.0,3.0,3.0,1.0
1490,1404277,3,201404,2,21.096428571,0.980389703,2.0,75100.0,1456.0,3.0,1.0,1.0,3.0,1.0
1492,1404279,3,201404,2,21.096428571,0.980389703,2.0,131700.0,2304.0,3.0,2.0,3.0,3.0,1.0
1493,1404280,1,201404,1,8.833333333,1.014402139,2.0,47800.0,896.0,1.0,2.0,1.0,3.0,1.0
1495,1404282,2,201404,1,9.272727273,1.014402139,2.0,67100.0,1056.0,1.0,2.0,1.0,2.0,1.0
1496,1404283,2,201404,2,4.636363636,0.980389703,2.0,70500.0,1344.0,3.0,2.0,1.0,3.0,1.0
1497,1404284,3,201404,2,21.096428571,0.980389703,2.0,96000.0,2500.0,3.0,2.0,3.0,2.0,1.0
1499,1404286,3,201404,2,21.096428571,0.980389703,2.0,83700.0,1664.0,3.0,1.0,3.0,2.0,1.0
1500,1404287,1,201404,2,4.416666667,0.980389703,2.0,228600.0,1512.0,1.0,2.0,1.0,3.0,1.0
1502,1404289,2,201404,1,9.272727273,1.014402139,2.0,50400.0,1216.0,3.0,2.0,1.0,3.0,1.0
1503,1404290,1,201404,2,4.416666667,0.980389703,2.0,121900.0,2000.0,3.0,2.0,3.0,3.0,1.0
1505,1404292,3,201404,2,21.096428571,0.980389703,2.0,71100.0,1568.0,1.0,2.0,3.0,3.0,1.0
1506,1404293,3,201404,2,21.096428571,0.980389703,2.0,60200.0,1664.0,3.0,2.0,3.0,3.0,1.0
1507,1404294,1,201404,2,4.416666667,0.980389703,2.0,88500.0,1782.0,1.0,2.0,1.0,2.0,1.0
1508,1404295,2,201404,2,21.096428571,0.980389703,2.0,51000.0,1568.0,3.0,2.0,3.0,2.0,1.0
1510,1404297,2,201404,1,9.272727273,1.014402139,2.0,55300.0,1216.0,3.0,2.0,3.0,3.0,1.0
1512,1404299,3,201404,1,42.192857143,1.014402139,2.0,49800.0,1216.0,3.0,2.0,3.0,3.0,1.0
1514,1404301,4,201404,1,14.231578947,1.014402139,2.0,56600.0,1300.0,3.0,2.0,1.0,3.0,1.0
1517,1404304,1,201404,2,4.416666667,0.980389703,2.0,84300.0,1680.0,3.0,3.0,1.0,3.0,1.0
1519,1404306,3,201404,2,21.096428571,0.980389703,2.0,72600.0,1680.0,3.0,2.0,3.0,2.0,1.0
1520,1404307,3,201404,2,21.096428571,0.980389703,2.0,57200.0,2016.0,3.0,2.0,3.0,3.0,1.0
1521,1404308,2,201404,2,4.636363636,0.980389703,2.0,84300.0,1680.0,3.0,2.0,1.0,3.0,1.0
1522,1404309,1,201404,2,4.416666667,0.980389703,2.0,79700.0,1568.0,3.0,3.0,1.0,2.0,1.0
1523,1404310,2,201404,1,9.272727273,1.014402139,2.0,51300.0,1216.0,1.0,2.0,1.0,3.0,1.0
1527,1404314,3,201404,1,42.192857143,1.014402139,2.0,35800.0,840.0,1.0,3.0,3.0,3.0,1.0
1529,1404316,2,201404,1,9.272727273,1.014402139,2.0,51300.0,1216.0,3.0,2.0,1.0,3.0,1.0
1530,1404317,2,201404,2,4.636363636,0.980389703,2.0,72900.0,1404.0,3.0,3.0,1.0,2.0,1.0
1532,1404319,4,201404,2,7.115789474,0.980389703,2.0,43200.0,1152.0,3.0,2.0,1.0,2.0,1.0
1533,1404320,1,201404,2,4.416666667,0.980389703,2.0,79700.0,1568.0,3.0,1.0,1.0,2.0,1.0
1537,1404324,4,201404,2,7.115789474,0.980389703,2.0,77400.0,1344.0,3.0,2.0,3.0,2.0,1.0
1538,1404325,4,201404,2,7.115789474,0.980389703,2.0,104100.0,2160.0,3.0,2.0,1.0,3.0,1.0
1540,1404327,1,201404,2,4.416666667,0.980389703,2.0,66900.0,1344.0,3.0,1.0,3.0,2.0,1.0
1541,1404328,3,201404,1,42.192857143,1.014402139,2.0,46900.0,1312.0,3.0,2.0,3.0,3.0,1.0
1542,1404329,2,201404,2,4.636363636,0.980389703,2.0,89000.0,1456.0,3.0,2.0,1.0,3.0,1.0
1543,1404330,3,201404,1,42.192857143,1.014402139,2.0,51900.0,1248.0,3.0,2.0,3.0,3.0,1.0
1544,1404331,1,201404,1,8.833333333,1.014402139,2.0,57100.0,924.0,1.0,2.0,1.0,3.0,1.0
1545,1404332,3,201404,2,21.096428571,0.980389703,2.0,65700.0,2500.0,3.0,2.0,3.0,3.0,1.0
1547,1404334,3,201404,2,4.416666667,0.980389703,2.0,75000.0,1344.0,3.0,2.0,1.0,3.0,1.0
1548,1404335,2,201404,1,9.272727273,1.014402139,2.0,41600.0,980.0,3.0,2.0,3.0,2.0,1.0
1552,1404339,4,201404,2,7.115789474,0.980389703,2.0,93000.0,1890.0,3.0,2.0,1.0,2.0,3.0
1555,1404342,4,201404,2,7.115789474,0.980389703,2.0,84300.0,1680.0,3.0,3.0,1.0,3.0,1.0
1556,1404343,2,201404,2,4.636363636,0.980389703,2.0,115300.0,2400.0,3.0,1.0,1.0,3.0,1.0
1557,1404344,3,201404,2,21.096428571,0.980389703,2.0,115300.0,2500.0,3.0,2.0,3.0,3.0,1.0
1558,1404345,1,201404,2,4.416666667,0.980389703,2.0,72000.0,1488.0,3.0,2.0,1.0,3.0,1.0
1559,1404346,3,201404,1,42.192857143,1.014402139,2.0,38100.0,896.0,3.0,2.0,1.0,3.0,1.0
1560,1404347,3,201404,2,21.096428571,0.980389703,2.0,68600.0,1408.0,3.0,2.0,3.0,3.0,1.0
1561,1404348,3,201404,2,4.416666667,0.980389703,2.0,93600.0,1904.0,3.0,2.0,3.0,3.0,1.0
1563,1404350,3,201404,2,21.096428571,0.980389703,2.0,65900.0,1344.0,3.0,2.0,3.0,3.0,1.0
1564,1404351,4,201404,1,14.231578947,1.014402139,2.0,49200.0,1216.0,3.0,2.0,3.0,3.0,1.0
1565,1404352,4,201404,2,7.115789474,0.980389703,2.0,69200.0,900.0,1.0,1.0,1.0,2.0,1.0
1566,1404353,2,201404,1,9.272727273,1.014402139,2.0,40600.0,1300.0,3.0,2.0,3.0,3.0,1.0
1567,1404354,2,201404,1,9.272727273,1.014402139,2.0,44700.0,1056.0,3.0,3.0,1.0,3.0,1.0
1570,1404357,1,201404,2,4.416666667,0.980389703,2.0,76400.0,1488.0,3.0,2.0,1.0,3.0,1.0
1571,1404358,1,201404,1,8.833333333,1.014402139,2.0,40800.0,960.0,1.0,2.0,1.0,3.0,1.0
1572,1404359,3,201404,2,21.096428571,0.980389703,2.0,113000.0,1400.0,1.0,1.0,1.0,3.0,1.0
1575,1404362,2,201404,2,4.636363636,0.980389703,2.0,143000.0,2400.0,3.0,2.0,3.0,3.0,1.0
1576,1404363,2,201404,2,4.636363636,0.980389703,2.0,77400.0,1512.0,3.0,3.0,1.0,2.0,1.0
1577,1404364,4,201404,2,7.115789474,0.980389703,2.0,60000.0,1560.0,3.0,2.0,3.0,3.0,1.0
1581,1404368,2,201404,1,9.272727273,1.014402139,2.0,60600.0,1300.0,3.0,2.0,1.0,2.0,1.0
1582,1404369,3,201404,1,42.192857143,1.014402139,2.0,66600.0,1500.0,3.0,2.0,3.0,3.0,1.0
1583,1404370,3,201404,2,21.096428571,0.980389703,2.0,82200.0,1568.0,3.0,2.0,3.0,3.0,1.0
1585,1404372,3,201404,1,42.192857143,1.014402139,2.0,24500.0,896.0,1.0,2.0,3.0,3.0,1.0
1586,1404373,2,201404,1,9.272727273,1.014402139,2.0,51300.0,1216.0,3.0,2.0,1.0,3.0,1.0
1588,1404375,1,201404,2,4.416666667,0.980389703,2.0,55900.0,1176.0,3.0,2.0,3.0,3.0,1.0
1595,1404382,3,201404,1,42.192857143,1.014402139,2.0,48700.0,1152.0,3.0,2.0,1.0,3.0,1.0
1597,1404384,3,201404,2,21.096428571,0.980389703,2.0,115000.0,2500.0,3.0,2.0,3.0,3.0,1.0
1598,1404385,1,201404,1,8.833333333,1.014402139,2.0,39300.0,924.0,3.0,2.0,1.0,2.0,1.0
1599,1404386,2,201404,1,9.272727273,1.014402139,2.0,26900.0,700.0,1.0,2.0,3.0,3.0,1.0
1600,1404387,4,201404,2,7.115789474,0.980389703,2.0,43200.0,1080.0,3.0,2.0,3.0,2.0,1.0
1601,1404388,3,201404,1,8.833333333,1.014402139,2.0,33500.0,980.0,3.0,1.0,1.0,2.0,1.0
1603,1404390,2,201404,2,4.636363636,0.980389703,2.0,75100.0,1456.0,3.0,2.0,3.0,3.0,1.0
1604,1404391,2,201404,2,4.636363636,0.980389703,2.0,85000.0,1960.0,3.0,2.0,3.0,3.0,1.0
1606,1404393,3,201404,2,21.096428571,0.980389703,2.0,115300.0,2500.0,3.0,2.0,3.0,2.0,1.0
1608,1404395,2,201404,2,4.636363636,0.980389703,2.0,99900.0,2400.0,3.0,2.0,3.0,3.0,1.0
1609,1404396,4,201404,2,7.115789474,0.980389703,2.0,69900.0,1248.0,3.0,2.0,3.0,3.0,1.0
1610,1404397,1,201404,2,4.416666667,0.980389703,2.0,79700.0,1568.0,3.0,3.0,1.0,2.0,1.0
1613,1404400,2,201404,2,4.636363636,0.980389703,2.0,48200.0,1100.0,1.0,2.0,3.0,2.0,1.0
1615,1404402,1,201404,1,8.833333333,1.014402139,2.0,39300.0,924.0,3.0,3.0,1.0,3.0,1.0
1616,1404403,2,201404,1,42.192857143,1.014402139,2.0,39300.0,924.0,3.0,1.0,1.0,2.0,1.0
1618,1404405,4,201404,2,7.115789474,0.980389703,2.0,82700.0,900.0,1.0,2.0,1.0,3.0,1.0
1619,1405001,2,201405,1,10.436363636,1.145866548,2.0,35900.0,832.0,1.0,1.0,3.0,2.0,1.0
1620,1405002,1,201405,2,4.9,0.950658664,2.0,53000.0,1288.0,3.0,1.0,3.0,3.0,1.0
1622,1405004,4,201405,2,6.610526316,0.950658664,2.0,89500.0,1344.0,3.0,2.0,3.0,2.0,1.0
1623,1405005,2,201405,1,10.436363636,1.145866548,2.0,44200.0,992.0,1.0,1.0,1.0,2.0,1.0
1624,1405006,3,201405,2,21.075,0.950658664,2.0,56900.0,1680.0,3.0,1.0,3.0,2.0,1.0
1626,1405008,3,201405,2,21.075,0.950658664,2.0,92500.0,1680.0,3.0,1.0,3.0,3.0,1.0
1629,1405011,2,201405,1,10.436363636,1.145866548,2.0,46200.0,1056.0,3.0,2.0,1.0,3.0,1.0
1630,1405012,3,201405,1,42.15,1.145866548,2.0,31500.0,896.0,1.0,2.0,3.0,3.0,1.0
1631,1405013,3,201405,1,42.15,1.145866548,2.0,46200.0,1056.0,3.0,2.0,1.0,3.0,1.0
1632,1405014,2,201405,2,5.218181818,0.950658664,2.0,89000.0,1568.0,3.0,2.0,3.0,3.0,1.0
1633,1405015,2,201405,2,5.218181818,0.950658664,2.0,75100.0,1456.0,3.0,3.0,1.0,2.0,1.0
1634,1405016,4,201405,2,6.610526316,0.950658664,2.0,119000.0,1404.0,1.0,2.0,1.0,3.0,1.0
1635,1405017,4,201405,2,6.610526316,0.950658664,2.0,67500.0,1200.0,1.0,2.0,3.0,3.0,1.0
1636,1405018,4,201405,1,13.221052632,1.145866548,2.0,34000.0,600.0,1.0,3.0,1.0,3.0,1.0
1641,1405023,1,201405,1,9.8,1.145866548,2.0,40000.0,952.0,3.0,2.0,3.0,2.0,1.0
1643,1405025,2,201405,2,5.218181818,0.950658664,2.0,75100.0,1456.0,3.0,3.0,1.0,2.0,1.0
1644,1405026,4,201405,2,6.610526316,0.950658664,2.0,112900.0,2500.0,3.0,1.0,3.0,3.0,1.0
1645,1405027,4,201405,2,6.610526316,0.950658664,2.0,71800.0,1344.0,3.0,2.0,3.0,3.0,1.0
1647,1405029,2,201405,2,5.218181818,0.950658664,2.0,75100.0,1456.0,3.0,2.0,1.0,3.0,1.0
1648,1405030,1,201405,2,4.9,0.950658664,2.0,58200.0,1000.0,3.0,2.0,3.0,3.0,1.0
1649,1405031,4,201405,2,6.610526316,0.950658664,2.0,69000.0,1344.0,1.0,2.0,3.0,2.0,1.0
1650,1405032,3,201405,1,42.15,1.145866548,2.0,50900.0,1216.0,3.0,3.0,3.0,2.0,1.0
1651,1405033,2,201405,2,5.218181818,0.950658664,2.0,75100.0,1456.0,3.0,3.0,1.0,2.0,1.0
1653,1405035,4,201405,2,6.610526316,0.950658664,2.0,91900.0,2016.0,3.0,2.0,3.0,3.0,1.0
1654,1405036,4,201405,2,6.610526316,0.950658664,2.0,78500.0,1568.0,3.0,2.0,3.0,3.0,1.0
1656,1405038,2,201405,1,10.436363636,1.145866548,2.0,45000.0,1216.0,3.0,3.0,1.0,3.0,1.0
1657,1405039,3,201405,1,42.15,1.145866548,2.0,45900.0,1280.0,3.0,2.0,3.0,3.0,1.0
1658,1405040,4,201405,2,6.610526316,0.950658664,2.0,79000.0,2500.0,3.0,2.0,1.0,3.0,1.0
1661,1405043,3,201405,2,21.075,0.950658664,2.0,81400.0,1664.0,3.0,2.0,3.0,3.0,1.0
1662,1405044,4,201405,2,6.610526316,0.950658664,2.0,80200.0,2016.0,3.0,2.0,3.0,2.0,1.0
1664,1405046,4,201405,2,6.610526316,0.950658664,2.0,59000.0,1344.0,3.0,3.0,1.0,3.0,1.0
1665,1405047,2,201405,2,21.075,0.950658664,2.0,91900.0,2016.0,3.0,3.0,1.0,2.0,1.0
1666,1405048,4,201405,2,6.610526316,0.950658664,2.0,95200.0,2128.0,3.0,2.0,1.0,2.0,1.0
1667,1405049,4,201405,2,6.610526316,0.950658664,2.0,67800.0,1568.0,3.0,2.0,1.0,3.0,1.0
1668,1405050,2,201405,1,10.436363636,1.145866548,2.0,37400.0,1216.0,3.0,2.0,1.0,3.0,1.0
1670,1405052,3,201405,2,21.075,0.950658664,2.0,90200.0,1960.0,3.0,3.0,3.0,3.0,1.0
1671,1405053,3,201405,2,21.075,0.950658664,2.0,60100.0,1568.0,3.0,2.0,3.0,3.0,1.0
1672,1405054,2,201405,1,10.436363636,1.145866548,2.0,50900.0,1216.0,3.0,2.0,1.0,3.0,1.0
1674,1405056,1,201405,2,4.9,0.950658664,2.0,81800.0,1680.0,3.0,2.0,1.0,3.0,1.0
1675,1405057,5,201405,3,4.407017544,0.950658664,2.0,99600.0,2720.0,3.0,2.0,3.0,3.0,1.0
1676,1405058,3,201405,2,21.075,0.950658664,2.0,71100.0,1344.0,3.0,2.0,3.0,2.0,1.0
1677,1405059,2,201405,1,10.436363636,1.145866548,2.0,44200.0,992.0,1.0,1.0,1.0,2.0,1.0
1678,1405060,4,201405,2,6.610526316,0.950658664,2.0,185900.0,1620.0,3.0,2.0,1.0,2.0,1.0
1683,1405065,3,201405,2,21.075,0.950658664,2.0,75100.0,1456.0,3.0,3.0,3.0,3.0,1.0
1684,1405066,1,201405,1,9.8,1.145866548,2.0,39500.0,832.0,1.0,2.0,1.0,2.0,1.0
1685,1405067,4,201405,1,10.436363636,1.145866548,2.0,39200.0,1216.0,3.0,3.0,3.0,2.0,1.0
1686,1405068,3,201405,1,42.15,1.145866548,2.0,34200.0,1216.0,3.0,2.0,3.0,2.0,1.0
1689,1405071,4,201405,2,6.610526316,0.950658664,2.0,93000.0,1620.0,3.0,2.0,3.0,2.0,1.0
1690,1405072,3,201405,2,21.075,0.950658664,2.0,74700.0,1440.0,3.0,2.0,1.0,3.0,1.0
1691,1405073,3,201405,2,21.075,0.950658664,2.0,90000.0,2304.0,3.0,2.0,3.0,3.0,1.0
1692,1405074,2,201405,2,5.218181818,0.950658664,2.0,39500.0,1100.0,3.0,2.0,1.0,3.0,1.0
1694,1405076,3,201405,2,21.075,0.950658664,2.0,60000.0,1920.0,3.0,2.0,3.0,3.0,1.0
1696,1405078,3,201405,2,21.075,0.950658664,2.0,71400.0,1568.0,3.0,2.0,3.0,3.0,1.0
1698,1405080,4,201405,2,6.610526316,0.950658664,2.0,100400.0,1620.0,1.0,2.0,1.0,3.0,1.0
1699,1405081,2,201405,1,10.436363636,1.145866548,2.0,42200.0,924.0,3.0,2.0,3.0,2.0,1.0
1700,1405082,3,201405,1,42.15,1.145866548,2.0,33500.0,1120.0,3.0,2.0,1.0,2.0,1.0
1701,1405083,5,201405,3,3.478787879,0.950658664,2.0,90200.0,1960.0,3.0,3.0,1.0,2.0,1.0
1702,1405084,2,201405,2,5.218181818,0.950658664,2.0,75100.0,1456.0,3.0,2.0,1.0,2.0,1.0
1704,1405086,3,201405,1,42.15,1.145866548,2.0,28900.0,1024.0,3.0,2.0,3.0,3.0,1.0
1705,1405087,4,201405,1,13.221052632,1.145866548,2.0,27600.0,924.0,3.0,2.0,1.0,3.0,1.0
1707,1405089,3,201405,2,21.075,0.950658664,2.0,60100.0,1664.0,3.0,2.0,3.0,2.0,1.0
1708,1405090,3,201405,2,21.075,0.950658664,2.0,82800.0,1904.0,3.0,2.0,3.0,2.0,1.0
1709,1405091,4,201405,1,13.221052632,1.145866548,2.0,70000.0,1216.0,3.0,2.0,1.0,3.0,1.0
1710,1405092,2,201405,1,10.436363636,1.145866548,2.0,46200.0,1056.0,3.0,3.0,1.0,2.0,1.0
1711,1405093,4,201405,2,6.610526316,0.950658664,2.0,149000.0,1120.0,3.0,3.0,1.0,2.0,1.0
1712,1405094,2,201405,2,5.218181818,0.950658664,2.0,99500.0,1792.0,3.0,2.0,3.0,3.0,1.0
1713,1405095,2,201405,1,10.436363636,1.145866548,2.0,50900.0,1216.0,3.0,2.0,1.0,2.0,1.0
1714,1405096,4,201405,2,6.610526316,0.950658664,2.0,77900.0,1624.0,3.0,2.0,1.0,2.0,1.0
1715,1405097,1,201405,2,4.9,0.950658664,2.0,62300.0,1456.0,3.0,1.0,3.0,2.0,1.0
1720,1405102,2,201405,1,10.436363636,1.145866548,2.0,67100.0,1216.0,3.0,2.0,1.0,2.0,1.0
1722,1405104,2,201405,1,10.436363636,1.145866548,2.0,39500.0,832.0,1.0,2.0,1.0,2.0,1.0
1724,1405106,4,201405,1,13.221052632,1.145866548,2.0,42200.0,924.0,3.0,2.0,1.0,3.0,1.0
1727,1405109,1,201405,1,9.8,1.145866548,2.0,42100.0,832.0,1.0,2.0,3.0,2.0,1.0
1728,1405110,3,201405,1,42.15,1.145866548,2.0,32600.0,1168.0,3.0,2.0,3.0,3.0,1.0
1729,1405111,2,201405,1,9.8,1.145866548,2.0,50900.0,1216.0,3.0,2.0,1.0,3.0,1.0
1730,1405112,2,201405,2,5.218181818,0.950658664,2.0,85200.0,1792.0,3.0,2.0,3.0,3.0,1.0
1731,1405113,1,201405,2,4.9,0.950658664,2.0,58000.0,1392.0,3.0,1.0,3.0,3.0,1.0
1732,1405114,3,201405,1,42.15,1.145866548,2.0,54800.0,1344.0,3.0,1.0,3.0,3.0,1.0
1736,1405118,4,201405,1,13.221052632,1.145866548,2.0,49100.0,924.0,3.0,2.0,3.0,3.0,1.0
1737,1405119,2,201405,2,5.218181818,0.950658664,2.0,87300.0,1728.0,3.0,1.0,3.0,2.0,1.0
1738,1405120,2,201405,2,5.218181818,0.950658664,2.0,81800.0,1680.0,3.0,3.0,1.0,2.0,1.0
1739,1405121,3,201405,2,21.075,0.950658664,2.0,82900.0,2128.0,3.0,2.0,3.0,2.0,1.0
1741,1405123,2,201405,2,5.218181818,0.950658664,2.0,75100.0,1456.0,3.0,2.0,1.0,3.0,1.0
1744,1405126,2,201405,2,5.218181818,0.950658664,2.0,81800.0,1680.0,3.0,2.0,1.0,3.0,1.0
1746,1405128,1,201405,2,4.9,0.950658664,2.0,65100.0,1120.0,1.0,2.0,1.0,3.0,3.0
1747,1405129,3,201405,2,21.075,0.950658664,2.0,64500.0,1536.0,3.0,2.0,3.0,2.0,1.0
1748,1405130,4,201405,2,6.610526316,0.950658664,2.0,81600.0,1568.0,3.0,2.0,3.0,3.0,1.0
1751,1405133,1,201405,1,9.8,1.145866548,2.0,69000.0,960.0,1.0,2.0,1.0,2.0,1.0
1754,1405136,4,201405,2,6.610526316,0.950658664,2.0,43200.0,1104.0,3.0,2.0,3.0,3.0,1.0
1755,1405137,4,201405,2,6.610526316,0.950658664,2.0,65700.0,1140.0,1.0,2.0,3.0,3.0,1.0
1756,1405138,2,201405,2,5.218181818,0.950658664,2.0,83500.0,1736.0,3.0,3.0,1.0,2.0,1.0
1757,1405139,1,201405,2,4.9,0.950658664,2.0,74900.0,2000.0,3.0,1.0,3.0,2.0,1.0
1758,1405140,4,201405,1,13.221052632,1.145866548,2.0,52800.0,1300.0,3.0,2.0,3.0,3.0,1.0
1759,1405141,2,201405,1,10.436363636,1.145866548,2.0,46200.0,1056.0,3.0,2.0,1.0,2.0,1.0
1763,1405145,3,201405,1,42.15,1.145866548,2.0,50000.0,1216.0,3.0,2.0,1.0,2.0,1.0
1764,1405146,3,201405,2,21.075,0.950658664,2.0,41400.0,1568.0,3.0,2.0,3.0,3.0,1.0
1766,1405148,3,201405,1,9.8,1.145866548,2.0,42200.0,924.0,3.0,2.0,1.0,3.0,1.0
1770,1405152,3,201405,2,21.075,0.950658664,2.0,89000.0,1920.0,3.0,2.0,3.0,2.0,1.0
1771,1405153,3,201405,1,42.15,1.145866548,2.0,24500.0,928.0,1.0,2.0,3.0,3.0,1.0
1773,1405155,1,201405,1,9.8,1.145866548,2.0,50900.0,1216.0,3.0,1.0,1.0,2.0,1.0
1774,1405156,2,201405,1,10.436363636,1.145866548,2.0,50900.0,1216.0,3.0,3.0,1.0,3.0,1.0
1776,1405158,1,201405,1,9.8,1.145866548,2.0,43100.0,952.0,3.0,2.0,3.0,2.0,1.0
1778,1405160,3,201405,2,5.218181818,0.950658664,2.0,71800.0,1344.0,3.0,2.0,3.0,3.0,1.0
1779,1405161,3,201405,2,21.075,0.950658664,2.0,67100.0,1188.0,3.0,3.0,1.0,3.0,1.0
1780,1405162,4,201405,2,6.610526316,0.950658664,2.0,58500.0,1344.0,3.0,2.0,3.0,2.0,1.0
1781,1405163,1,201405,2,4.9,0.950658664,2.0,96400.0,1680.0,3.0,2.0,3.0,3.0,1.0
1784,1405166,2,201405,1,10.436363636,1.145866548,2.0,42200.0,924.0,1.0,2.0,1.0,3.0,1.0
1785,1405167,1,201405,1,9.8,1.145866548,2.0,52800.0,1300.0,3.0,2.0,1.0,3.0,1.0
1786,1405168,1,201405,2,4.9,0.950658664,2.0,73600.0,1404.0,3.0,2.0,1.0,2.0,1.0
1787,1405169,2,201405,2,5.218181818,0.950658664,2.0,77900.0,1680.0,3.0,2.0,3.0,3.0,1.0
1788,1405170,2,201405,2,5.218181818,0.950658664,2.0,51500.0,1568.0,3.0,2.0,3.0,2.0,1.0
1790,1405172,4,201405,2,6.610526316,0.950658664,2.0,81800.0,1680.0,3.0,2.0,1.0,2.0,1.0
1791,1405173,4,201405,2,6.610526316,0.950658664,2.0,95900.0,1040.0,3.0,2.0,3.0,3.0,1.0
1793,1405175,1,201405,2,4.9,0.950658664,2.0,60700.0,1000.0,1.0,2.0,3.0,2.0,1.0
1796,1405178,3,201405,2,21.075,0.950658664,2.0,76500.0,1500.0,3.0,3.0,1.0,3.0,1.0
1798,1405180,3,201405,2,21.075,0.950658664,2.0,110000.0,2304.0,3.0,2.0,3.0,3.0,1.0
1799,1405181,1,201405,2,4.9,0.950658664,2.0,83700.0,1000.0,3.0,1.0,1.0,3.0,1.0
1801,1405183,3,201405,2,21.075,0.950658664,2.0,72300.0,1736.0,3.0,2.0,3.0,2.0,1.0
1802,1405184,4,201405,2,6.610526316,0.950658664,2.0,78500.0,1568.0,3.0,2.0,3.0,3.0,1.0
1804,1405186,5,201405,3,4.407017544,0.950658664,2.0,96600.0,2173.0,3.0,3.0,1.0,3.0,1.0
1806,1405188,1,201405,2,4.9,0.950658664,2.0,77600.0,1288.0,1.0,2.0,3.0,2.0,1.0
1807,1405189,2,201405,2,5.218181818,0.950658664,2.0,60000.0,1680.0,3.0,3.0,3.0,2.0,1.0
1810,1405192,3,201405,2,21.075,0.950658664,2.0,51000.0,1960.0,3.0,1.0,3.0,2.0,1.0
1811,1405193,1,201405,1,9.8,1.145866548,2.0,84600.0,980.0,1.0,2.0,1.0,2.0,1.0
1812,1405194,4,201405,2,6.610526316,0.950658664,2.0,80000.0,1404.0,3.0,2.0,3.0,3.0,1.0
1814,1405196,2,201405,1,10.436363636,1.145866548,2.0,45900.0,1300.0,3.0,2.0,3.0,3.0,1.0
1815,1405197,2,201405,1,10.436363636,1.145866548,2.0,41000.0,1216.0,3.0,2.0,1.0,3.0,1.0
1817,1405199,2,201405,2,5.218181818,0.950658664,2.0,98600.0,2240.0,3.0,2.0,3.0,3.0,1.0
1819,1405201,2,201405,1,10.436363636,1.145866548,2.0,46700.0,1216.0,3.0,2.0,1.0,2.0,1.0
1821,1405203,3,201405,2,21.075,0.950658664,2.0,99900.0,2500.0,3.0,2.0,3.0,3.0,1.0
1823,1405205,3,201405,1,42.15,1.145866548,2.0,42200.0,924.0,3.0,2.0,3.0,2.0,1.0
1826,1405208,4,201405,2,6.610526316,0.950658664,2.0,57000.0,900.0,3.0,2.0,1.0,2.0,1.0
1827,1405209,4,201405,2,6.610526316,0.950658664,2.0,83300.0,1728.0,3.0,2.0,1.0,2.0,1.0
1828,1405210,3,201405,2,21.075,0.950658664,2.0,58300.0,1456.0,3.0,2.0,3.0,3.0,1.0
1829,1405211,3,201405,2,21.075,0.950658664,2.0,63300.0,1904.0,3.0,2.0,3.0,3.0,1.0
1830,1405212,3,201405,2,21.075,0.950658664,2.0,58000.0,2016.0,3.0,2.0,3.0,3.0,1.0
